[2026-06-13 06:57:36] INFO     ==================================================
[2026-06-13 06:57:36] INFO     Liar's Deck Server started on 0.0.0.0:12345
[2026-06-13 06:57:36] INFO     ==================================================
[2026-06-13 06:57:58] INFO     ACCEPT   addr=127.0.0.1:50985
[2026-06-13 06:57:58] INFO     CONNECT  player=e1db6d845448 user=rafi addr=127.0.0.1:50985
[2026-06-13 06:57:58] INFO     LOBBY    player=e1db6d845448 joined queue
[2026-06-13 06:58:02] INFO     ACCEPT   addr=127.0.0.1:51905
[2026-06-13 06:58:02] INFO     CONNECT  player=c5a3ea33fb4a user=kontol addr=127.0.0.1:51905
[2026-06-13 06:58:02] INFO     LOBBY    player=c5a3ea33fb4a joined queue
[2026-06-13 06:58:12] INFO     MATCH    room=927b95fc70de players=['e1db6d845448', 'c5a3ea33fb4a'] (2 players)
[2026-06-13 06:58:27] INFO     PLAY     room=927b95fc70de player=c5a3ea33fb4a cards=['KING'] claimed=KING
[2026-06-13 06:58:29] INFO     LIAR     room=927b95fc70de caller=e1db6d845448 target=c5a3ea33fb4a
[2026-06-13 06:58:29] INFO     REVEAL   room=927b95fc70de player=c5a3ea33fb4a cards=['KING'] lying=False
[2026-06-13 06:58:31] INFO     ROULET   room=927b95fc70de player=e1db6d845448 result=SURVIVED pull=1
[2026-06-13 06:58:38] INFO     PLAY     room=927b95fc70de player=e1db6d845448 cards=['KING', 'QUEEN'] claimed=QUEEN
[2026-06-13 06:58:42] INFO     LIAR     room=927b95fc70de caller=c5a3ea33fb4a target=e1db6d845448
[2026-06-13 06:58:42] INFO     REVEAL   room=927b95fc70de player=e1db6d845448 cards=['KING', 'QUEEN'] lying=True
[2026-06-13 06:58:44] INFO     ROULET   room=927b95fc70de player=e1db6d845448 result=SURVIVED pull=2
[2026-06-13 06:58:48] INFO     PLAY     room=927b95fc70de player=e1db6d845448 cards=['KING', 'QUEEN', 'ACE'] claimed=QUEEN
[2026-06-13 06:58:51] INFO     LIAR     room=927b95fc70de caller=c5a3ea33fb4a target=e1db6d845448
[2026-06-13 06:58:51] INFO     REVEAL   room=927b95fc70de player=e1db6d845448 cards=['KING', 'QUEEN', 'ACE'] lying=True
[2026-06-13 06:58:53] INFO     ROULET   room=927b95fc70de player=e1db6d845448 result=SURVIVED pull=3
[2026-06-13 06:58:56] INFO     PLAY     room=927b95fc70de player=e1db6d845448 cards=['KING', 'ACE', 'QUEEN'] claimed=KING
[2026-06-13 06:58:59] INFO     LIAR     room=927b95fc70de caller=c5a3ea33fb4a target=e1db6d845448
[2026-06-13 06:58:59] INFO     REVEAL   room=927b95fc70de player=e1db6d845448 cards=['KING', 'ACE', 'QUEEN'] lying=True
[2026-06-13 06:59:00] INFO     ROULET   room=927b95fc70de player=e1db6d845448 result=SURVIVED pull=4
[2026-06-13 06:59:06] INFO     PLAY     room=927b95fc70de player=e1db6d845448 cards=['QUEEN', 'QUEEN', 'QUEEN'] claimed=KING
[2026-06-13 06:59:08] INFO     LIAR     room=927b95fc70de caller=c5a3ea33fb4a target=e1db6d845448
[2026-06-13 06:59:08] INFO     REVEAL   room=927b95fc70de player=e1db6d845448 cards=['QUEEN', 'QUEEN', 'QUEEN'] lying=True
[2026-06-13 06:59:10] INFO     ROULET   room=927b95fc70de player=e1db6d845448 result=SURVIVED pull=5
[2026-06-13 06:59:20] INFO     PLAY     room=927b95fc70de player=e1db6d845448 cards=['QUEEN', 'ACE'] claimed=KING
[2026-06-13 06:59:24] INFO     PLAY     room=927b95fc70de player=c5a3ea33fb4a cards=['QUEEN'] claimed=KING
[2026-06-13 06:59:26] INFO     LIAR     room=927b95fc70de caller=e1db6d845448 target=c5a3ea33fb4a
[2026-06-13 06:59:26] INFO     REVEAL   room=927b95fc70de player=c5a3ea33fb4a cards=['QUEEN'] lying=True
[2026-06-13 06:59:28] INFO     ROULET   room=927b95fc70de player=c5a3ea33fb4a result=DEAD pull=1
[2026-06-13 06:59:28] INFO     GAMEOVER room=927b95fc70de winner=e1db6d845448 loser=c5a3ea33fb4a
[2026-06-13 07:00:16] INFO     LOBBY    player=c5a3ea33fb4a joined queue
[2026-06-13 07:00:19] INFO     LOBBY    player=e1db6d845448 joined queue
[2026-06-13 07:00:29] INFO     MATCH    room=b1104cbb410a players=['c5a3ea33fb4a', 'e1db6d845448'] (2 players)
[2026-06-13 07:00:39] INFO     PLAY     room=b1104cbb410a player=c5a3ea33fb4a cards=['KING', 'KING', 'KING'] claimed=QUEEN
[2026-06-13 07:00:41] INFO     LIAR     room=b1104cbb410a caller=e1db6d845448 target=c5a3ea33fb4a
[2026-06-13 07:00:41] INFO     REVEAL   room=b1104cbb410a player=c5a3ea33fb4a cards=['KING', 'KING', 'KING'] lying=True
[2026-06-13 07:00:45] INFO     ROULET   room=b1104cbb410a player=c5a3ea33fb4a result=SURVIVED pull=1
[2026-06-13 07:00:50] INFO     PLAY     room=b1104cbb410a player=c5a3ea33fb4a cards=['QUEEN'] claimed=ACE
[2026-06-13 07:00:52] INFO     LIAR     room=b1104cbb410a caller=e1db6d845448 target=c5a3ea33fb4a
[2026-06-13 07:00:52] INFO     REVEAL   room=b1104cbb410a player=c5a3ea33fb4a cards=['QUEEN'] lying=True
[2026-06-13 07:00:54] INFO     ROULET   room=b1104cbb410a player=c5a3ea33fb4a result=DEAD pull=2
[2026-06-13 07:00:54] INFO     GAMEOVER room=b1104cbb410a winner=e1db6d845448 loser=c5a3ea33fb4a
[2026-06-13 07:00:57] INFO     DISCONN  player=c5a3ea33fb4a reason=connection_lost
[2026-06-13 07:01:00] INFO     DISCONN  player=e1db6d845448 reason=connection_lost
[2026-06-13 07:01:03] INFO     ACCEPT   addr=127.0.0.1:60389
[2026-06-13 07:01:03] INFO     CONNECT  player=b42d40c0fb15 user=itil addr=127.0.0.1:60389
[2026-06-13 07:01:03] INFO     LOBBY    player=b42d40c0fb15 joined queue
[2026-06-13 07:01:07] INFO     ACCEPT   addr=127.0.0.1:60390
[2026-06-13 07:01:07] INFO     CONNECT  player=d22f671fa8b2 user=asu addr=127.0.0.1:60390
[2026-06-13 07:01:07] INFO     LOBBY    player=d22f671fa8b2 joined queue
[2026-06-13 07:01:17] INFO     MATCH    room=a2aae9b292bc players=['b42d40c0fb15', 'd22f671fa8b2'] (2 players)
[2026-06-13 07:01:22] INFO     PLAY     room=a2aae9b292bc player=b42d40c0fb15 cards=['KING', 'ACE', 'ACE'] claimed=QUEEN
[2026-06-13 07:01:24] INFO     LIAR     room=a2aae9b292bc caller=d22f671fa8b2 target=b42d40c0fb15
[2026-06-13 07:01:24] INFO     REVEAL   room=a2aae9b292bc player=b42d40c0fb15 cards=['KING', 'ACE', 'ACE'] lying=True
[2026-06-13 07:01:27] INFO     ROULET   room=a2aae9b292bc player=b42d40c0fb15 result=SURVIVED pull=1
[2026-06-13 07:01:32] INFO     PLAY     room=a2aae9b292bc player=b42d40c0fb15 cards=['ACE', 'QUEEN', 'JOKER'] claimed=ACE
[2026-06-13 07:01:34] INFO     LIAR     room=a2aae9b292bc caller=d22f671fa8b2 target=b42d40c0fb15
[2026-06-13 07:01:34] INFO     REVEAL   room=a2aae9b292bc player=b42d40c0fb15 cards=['ACE', 'QUEEN', 'JOKER'] lying=True
[2026-06-13 07:01:36] INFO     ROULET   room=a2aae9b292bc player=b42d40c0fb15 result=SURVIVED pull=2
[2026-06-13 07:01:39] INFO     PLAY     room=a2aae9b292bc player=b42d40c0fb15 cards=['QUEEN', 'KING', 'JOKER'] claimed=KING
[2026-06-13 07:01:40] INFO     LIAR     room=a2aae9b292bc caller=d22f671fa8b2 target=b42d40c0fb15
[2026-06-13 07:01:40] INFO     REVEAL   room=a2aae9b292bc player=b42d40c0fb15 cards=['QUEEN', 'KING', 'JOKER'] lying=True
[2026-06-13 07:01:43] INFO     ROULET   room=a2aae9b292bc player=b42d40c0fb15 result=SURVIVED pull=3
[2026-06-13 07:01:47] WARNING  INVALID  player=b42d40c0fb15 reason=Must play 1-3 cards raw={"type":"PLAY_CARDS","card_indices":[0,1,2,3],"claimed_type":"ACE"}
[2026-06-13 07:01:50] INFO     PLAY     room=a2aae9b292bc player=b42d40c0fb15 cards=['KING', 'ACE', 'ACE'] claimed=ACE
[2026-06-13 07:01:52] INFO     LIAR     room=a2aae9b292bc caller=d22f671fa8b2 target=b42d40c0fb15
[2026-06-13 07:01:52] INFO     REVEAL   room=a2aae9b292bc player=b42d40c0fb15 cards=['KING', 'ACE', 'ACE'] lying=True
[2026-06-13 07:01:54] INFO     ROULET   room=a2aae9b292bc player=b42d40c0fb15 result=SURVIVED pull=4
[2026-06-13 07:02:09] INFO     PLAY     room=a2aae9b292bc player=b42d40c0fb15 cards=['JOKER'] claimed=QUEEN
[2026-06-13 07:02:19] INFO     PLAY     room=a2aae9b292bc player=d22f671fa8b2 cards=['KING'] claimed=QUEEN
[2026-06-13 07:02:20] INFO     LIAR     room=a2aae9b292bc caller=b42d40c0fb15 target=d22f671fa8b2
[2026-06-13 07:02:20] INFO     REVEAL   room=a2aae9b292bc player=d22f671fa8b2 cards=['KING'] lying=True
[2026-06-13 07:02:22] INFO     ROULET   room=a2aae9b292bc player=d22f671fa8b2 result=DEAD pull=1
[2026-06-13 07:02:22] INFO     GAMEOVER room=a2aae9b292bc winner=b42d40c0fb15 loser=d22f671fa8b2
[2026-06-13 07:02:45] INFO     DISCONN  player=b42d40c0fb15 reason=connection_lost
[2026-06-13 07:02:48] INFO     DISCONN  player=d22f671fa8b2 reason=connection_lost
[2026-06-13 07:05:06] INFO     ACCEPT   addr=127.0.0.1:50461
[2026-06-13 07:05:06] INFO     CONNECT  player=ff74d799cc23 user=q addr=127.0.0.1:50461
[2026-06-13 07:05:06] INFO     LOBBY    player=ff74d799cc23 joined queue
[2026-06-13 07:05:09] INFO     ACCEPT   addr=127.0.0.1:50462
[2026-06-13 07:05:09] INFO     CONNECT  player=7084e1298dfc user=VERY addr=127.0.0.1:50462
[2026-06-13 07:05:09] INFO     LOBBY    player=7084e1298dfc joined queue
[2026-06-13 07:05:19] INFO     MATCH    room=102e76b777ae players=['ff74d799cc23', '7084e1298dfc'] (2 players)
[2026-06-13 07:05:54] INFO     PLAY     room=102e76b777ae player=ff74d799cc23 cards=['KING'] claimed=QUEEN
[2026-06-13 07:06:02] INFO     PLAY     room=102e76b777ae player=7084e1298dfc cards=['QUEEN'] claimed=QUEEN
[2026-06-13 07:09:15] INFO     DISCONN  player=ff74d799cc23 reason=connection_lost
[2026-06-13 07:09:17] INFO     DISCONN  player=7084e1298dfc reason=connection_lost
[2026-06-13 07:10:14] INFO     ACCEPT   addr=127.0.0.1:61839
[2026-06-13 07:10:14] INFO     CONNECT  player=c5d9ec6096a2 user=p addr=127.0.0.1:61839
[2026-06-13 07:10:14] INFO     LOBBY    player=c5d9ec6096a2 joined queue
[2026-06-13 07:10:15] INFO     GAMEOVER room=102e76b777ae winner=7084e1298dfc loser=ff74d799cc23
[2026-06-13 07:10:16] INFO     ACCEPT   addr=127.0.0.1:61840
[2026-06-13 07:10:16] INFO     CONNECT  player=8bf0486dad47 user=s addr=127.0.0.1:61840
[2026-06-13 07:10:16] INFO     LOBBY    player=8bf0486dad47 joined queue
[2026-06-13 07:10:18] INFO     ACCEPT   addr=127.0.0.1:61841
[2026-06-13 07:10:18] INFO     CONNECT  player=af1e3b255cca user=f addr=127.0.0.1:61841
[2026-06-13 07:10:18] INFO     LOBBY    player=af1e3b255cca joined queue
[2026-06-13 07:10:21] INFO     ACCEPT   addr=127.0.0.1:61842
[2026-06-13 07:10:21] INFO     CONNECT  player=6ab296e97c32 user=g addr=127.0.0.1:61842
[2026-06-13 07:10:21] INFO     LOBBY    player=6ab296e97c32 joined queue
[2026-06-13 07:10:21] INFO     MATCH    room=ca82825fba76 players=['c5d9ec6096a2', '8bf0486dad47', 'af1e3b255cca', '6ab296e97c32']
[2026-06-13 07:11:34] INFO     DISCONN  player=6ab296e97c32 reason=connection_lost
[2026-06-13 07:11:35] INFO     DISCONN  player=8bf0486dad47 reason=connection_lost
[2026-06-13 07:11:37] INFO     DISCONN  player=af1e3b255cca reason=connection_lost
[2026-06-13 07:11:38] INFO     DISCONN  player=c5d9ec6096a2 reason=connection_lost
[2026-06-13 07:12:37] INFO     GAMEOVER room=ca82825fba76 winner=c5d9ec6096a2 loser=af1e3b255cca
[2026-06-13 07:16:37] INFO     ACCEPT   addr=127.0.0.1:55904
[2026-06-13 07:16:37] INFO     CONNECT  player=d54c0ef771c2 user=q addr=127.0.0.1:55904
[2026-06-13 07:16:37] INFO     LOBBY    player=d54c0ef771c2 joined queue
[2026-06-13 07:16:41] INFO     ACCEPT   addr=127.0.0.1:55905
[2026-06-13 07:16:41] INFO     CONNECT  player=6e92851cc89f user=q addr=127.0.0.1:55905
[2026-06-13 07:16:41] INFO     LOBBY    player=6e92851cc89f joined queue
[2026-06-13 07:16:44] INFO     ACCEPT   addr=127.0.0.1:55906
[2026-06-13 07:16:44] INFO     CONNECT  player=d1a00d5e219a user=r addr=127.0.0.1:55906
[2026-06-13 07:16:44] INFO     LOBBY    player=d1a00d5e219a joined queue
[2026-06-13 07:16:47] INFO     ACCEPT   addr=127.0.0.1:55907
[2026-06-13 07:16:47] INFO     CONNECT  player=256b1c771117 user=r addr=127.0.0.1:55907
[2026-06-13 07:16:47] INFO     LOBBY    player=256b1c771117 joined queue
[2026-06-13 07:16:47] INFO     MATCH    room=812c349c1635 players=['d54c0ef771c2', '6e92851cc89f', 'd1a00d5e219a', '256b1c771117']
[2026-06-13 07:17:15] WARNING  INVALID  player=d1a00d5e219a reason=Must play 1-3 cards raw={"type":"PLAY_CARDS","card_indices":[1,2,3,4],"claimed_type":"ACE"}
[2026-06-13 07:17:18] INFO     PLAY     room=812c349c1635 player=d1a00d5e219a cards=['QUEEN', 'KING', 'KING'] claimed=ACE
[2026-06-13 07:17:33] INFO     PLAY     room=812c349c1635 player=256b1c771117 cards=['ACE', 'QUEEN'] claimed=ACE
[2026-06-13 07:18:07] INFO     DISCONN  player=d54c0ef771c2 reason=connection_lost
[2026-06-13 07:18:08] INFO     DISCONN  player=6e92851cc89f reason=connection_lost
[2026-06-13 07:18:09] INFO     DISCONN  player=256b1c771117 reason=connection_lost
[2026-06-13 07:18:10] INFO     DISCONN  player=d1a00d5e219a reason=connection_lost
[2026-06-13 07:19:09] INFO     GAMEOVER room=812c349c1635 winner=d1a00d5e219a loser=256b1c771117
[2026-06-13 07:42:32] INFO     Server shutting down...
[2026-06-13 07:42:32] INFO     Server stopped.
