[2026-06-12 19:38:10] INFO     ==================================================
[2026-06-12 19:38:10] INFO     Liar's Deck Server started on 0.0.0.0:12345
[2026-06-12 19:38:10] INFO     ==================================================
[2026-06-12 19:38:51] INFO     ACCEPT   addr=127.0.0.1:57200
[2026-06-12 19:38:51] INFO     CONNECT  player=02ccf3d72fac user=p addr=127.0.0.1:57200
[2026-06-12 19:38:51] INFO     LOBBY    player=02ccf3d72fac joined queue
[2026-06-12 19:38:54] INFO     ACCEPT   addr=127.0.0.1:57204
[2026-06-12 19:38:54] INFO     CONNECT  player=e17c07fca8bc user=q addr=127.0.0.1:57204
[2026-06-12 19:38:54] INFO     LOBBY    player=e17c07fca8bc joined queue
[2026-06-12 19:38:57] INFO     ACCEPT   addr=127.0.0.1:57208
[2026-06-12 19:38:57] INFO     CONNECT  player=b617f67f9776 user=r addr=127.0.0.1:57208
[2026-06-12 19:38:57] INFO     LOBBY    player=b617f67f9776 joined queue
[2026-06-12 19:39:05] INFO     MATCH    room=6b05742fa318 players=['02ccf3d72fac', 'e17c07fca8bc', 'b617f67f9776'] (3 players)
[2026-06-12 19:39:19] INFO     PLAY     room=6b05742fa318 player=b617f67f9776 cards=['ACE'] claimed=KING
[2026-06-12 19:39:22] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=b617f67f9776
[2026-06-12 19:39:22] INFO     REVEAL   room=6b05742fa318 player=b617f67f9776 cards=['ACE'] lying=True
[2026-06-12 19:39:24] INFO     ROULET   room=6b05742fa318 player=b617f67f9776 result=SURVIVED pull=1
[2026-06-12 19:39:34] INFO     PLAY     room=6b05742fa318 player=b617f67f9776 cards=['ACE', 'KING'] claimed=QUEEN
[2026-06-12 19:39:37] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=b617f67f9776
[2026-06-12 19:39:37] INFO     REVEAL   room=6b05742fa318 player=b617f67f9776 cards=['ACE', 'KING'] lying=True
[2026-06-12 19:39:39] INFO     ROULET   room=6b05742fa318 player=b617f67f9776 result=DEAD pull=2
[2026-06-12 19:39:55] INFO     PLAY     room=6b05742fa318 player=e17c07fca8bc cards=['ACE'] claimed=ACE
[2026-06-12 19:39:58] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=e17c07fca8bc
[2026-06-12 19:39:58] INFO     REVEAL   room=6b05742fa318 player=e17c07fca8bc cards=['ACE'] lying=False
[2026-06-12 19:39:59] INFO     ROULET   room=6b05742fa318 player=02ccf3d72fac result=SURVIVED pull=1
[2026-06-12 19:40:02] INFO     PLAY     room=6b05742fa318 player=02ccf3d72fac cards=['JOKER'] claimed=KING
[2026-06-12 19:40:11] INFO     PLAY     room=6b05742fa318 player=e17c07fca8bc cards=['QUEEN'] claimed=KING
[2026-06-12 19:40:13] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=e17c07fca8bc
[2026-06-12 19:40:13] INFO     REVEAL   room=6b05742fa318 player=e17c07fca8bc cards=['QUEEN'] lying=True
[2026-06-12 19:40:14] INFO     ROULET   room=6b05742fa318 player=e17c07fca8bc result=SURVIVED pull=1
[2026-06-12 19:41:02] INFO     PLAY     room=6b05742fa318 player=e17c07fca8bc cards=['KING'] claimed=KING
[2026-06-12 19:41:03] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=e17c07fca8bc
[2026-06-12 19:41:03] INFO     REVEAL   room=6b05742fa318 player=e17c07fca8bc cards=['KING'] lying=False
[2026-06-12 19:41:04] INFO     ROULET   room=6b05742fa318 player=02ccf3d72fac result=SURVIVED pull=2
[2026-06-12 19:41:10] INFO     PLAY     room=6b05742fa318 player=02ccf3d72fac cards=['KING'] claimed=KING
[2026-06-12 19:41:12] INFO     LIAR     room=6b05742fa318 caller=e17c07fca8bc target=02ccf3d72fac
[2026-06-12 19:41:12] INFO     REVEAL   room=6b05742fa318 player=02ccf3d72fac cards=['KING'] lying=False
[2026-06-12 19:41:13] INFO     ROULET   room=6b05742fa318 player=e17c07fca8bc result=SURVIVED pull=2
[2026-06-12 19:41:15] INFO     PLAY     room=6b05742fa318 player=e17c07fca8bc cards=['QUEEN'] claimed=ACE
[2026-06-12 19:41:17] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=e17c07fca8bc
[2026-06-12 19:41:17] INFO     REVEAL   room=6b05742fa318 player=e17c07fca8bc cards=['QUEEN'] lying=True
[2026-06-12 19:41:19] INFO     ROULET   room=6b05742fa318 player=e17c07fca8bc result=SURVIVED pull=3
[2026-06-12 19:41:24] INFO     PLAY     room=6b05742fa318 player=e17c07fca8bc cards=['QUEEN'] claimed=ACE
[2026-06-12 19:41:25] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=e17c07fca8bc
[2026-06-12 19:41:25] INFO     REVEAL   room=6b05742fa318 player=e17c07fca8bc cards=['QUEEN'] lying=True
[2026-06-12 19:41:27] INFO     ROULET   room=6b05742fa318 player=e17c07fca8bc result=SURVIVED pull=4
[2026-06-12 19:41:32] INFO     PLAY     room=6b05742fa318 player=e17c07fca8bc cards=['KING'] claimed=ACE
[2026-06-12 19:41:34] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=e17c07fca8bc
[2026-06-12 19:41:34] INFO     REVEAL   room=6b05742fa318 player=e17c07fca8bc cards=['KING'] lying=True
[2026-06-12 19:41:36] INFO     ROULET   room=6b05742fa318 player=e17c07fca8bc result=SURVIVED pull=5
[2026-06-12 19:41:41] INFO     PLAY     room=6b05742fa318 player=e17c07fca8bc cards=['KING'] claimed=QUEEN
[2026-06-12 19:41:43] INFO     LIAR     room=6b05742fa318 caller=02ccf3d72fac target=e17c07fca8bc
[2026-06-12 19:41:43] INFO     REVEAL   room=6b05742fa318 player=e17c07fca8bc cards=['KING'] lying=True
[2026-06-12 19:41:45] INFO     ROULET   room=6b05742fa318 player=e17c07fca8bc result=DEAD pull=6
[2026-06-12 19:41:45] INFO     GAMEOVER room=6b05742fa318 winner=02ccf3d72fac loser=e17c07fca8bc
[2026-06-12 19:44:05] INFO     DISCONN  player=02ccf3d72fac reason=connection_lost
